,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5288,937631034926152108,https://www.airbnb.com/rooms/937631034926152108,20240900000000.0,30/09/2024,city scrape,Piso Boutique frente al Casco Viejo de Bilbao,"Special apartment 2 minutes walk from Casco Viejo de Bilbao.<br />It has 3 bedrooms , a large living room - kitchen-dining room and an outdoor balcony, viewpoint ,  exposed beams.<br />A very special place to spend a few days in Bilbao.","It is in front of the Casco Viejo de Bilbao (very central) in a neighborhood called Bilbao La Vieja, popularly known as Bilbi or as a small Soho (it is a multicultural neighborhood). It has some restaurants and some special bars for drinks or beers. But if you want much more to choose from, you can get close to the old town that is a 3-minute walk away and there you have wonderful bars and restaurants to eat pintxos, menus of the day or the typical Bilbao cazuelitas. Also two minutes away is the famous Mercado de la Ribera (one of the largest closed markets in Europe. You have stalls to buy the best meat and fish or the best fruits and vegetables. But it also has  a wonderful ""gastro-lunch"" area overlooking the river. An unsafe one that you can't miss.",https://a0.muscache.com/pictures/miso/Hosting-937631034926152108/original/e21db2c2-6e46-4aa3-a608-9f05ef332240.jpeg,526279572,https://www.airbnb.com/users/show/526279572,Ainhoa,17/07/2023,,,within a few hours,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.2574227,-2.9287668,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,"[""Toaster"", ""Coffee maker: espresso machine"", ""Cleaning products"", ""Hair dryer"", ""Washer"", ""Coffee"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Body soap"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Microwave"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Heating"", ""Bed linens"", ""Oven"", ""Dining table"", ""Elevator"", ""TV""]",$139.00,2,50,2,2,50,50,2.0,50.0,,t,12,34,59,166,30/09/2024,5,4,0,06/08/2023,19/07/2024,5.0,5.0,4.6,4.8,4.8,4.4,4.6,,t,1,1,0,0,0.36
5290,938295590396805997,https://www.airbnb.com/rooms/938295590396805997,20240900000000.0,30/09/2024,city scrape,Apartamento RioDeba,"Welcome to Apartamento RioDeba at the heart of a special neighborhood, the Egia neighborhood. Located in a quiet but central zone, a few minutes walk to the San Sebastian center. Our apartment allows you to enjoy a walk through the center, visit shops and taste the wonderful Basque cuisine, everything will be at your fingertips in a few minutes.<br /><br />We are confident that you will enjoy your stay!","A unique neighborhood, where you can disconnect from the hustle and bustle and lose yourself in special, unique bars and restaurants, listen to music or watch theater.",https://a0.muscache.com/pictures/miso/Hosting-938295590396805997/original/a55dc18f-93e3-4dcc-8729-c37bca820ddc.jpeg,137829072,https://www.airbnb.com/users/show/137829072,Ainhoa,30/06/2017,"Donostia-San Sebastian, Spain",,,,100%,f,https://a0.muscache.com/im/pictures/user/User-137829072/original/fcd3938e-310b-4711-a6aa-e926fe0e9633.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-137829072/original/fcd3938e-310b-4711-a6aa-e926fe0e9633.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Donostia, Euskadi, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.3164236,-1.9696249,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Toaster"", ""Bidet"", ""Cleaning products"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Coffee"", ""Iron"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Books and reading material"", ""Dishwasher"", ""Body soap"", ""Hangers"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Portable heater"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Board games"", ""Babysitter recommendations"", ""Hot water"", ""Dining table"", ""TV"", ""Cooking basics"", ""Game console""]",$200.00,3,730,3,3,730,730,3.0,730.0,,t,0,0,0,29,30/09/2024,6,6,0,09/10/2023,07/06/2024,5.0,4.83,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.5
5362,949179578721881782,https://www.airbnb.com/rooms/949179578721881782,20240900000000.0,30/09/2024,city scrape,Apartamento Deluxe Casco Viejo,"Modern apartment, respecting the old elements characteristic of Bilbao's old town such as the wooden view beams.<br /><br />Small patio where you can have a coffee , hang your clothes or have the fresh at night.","It is in the Old Town of Bilbao. In the well-known ""7 streets"" that were the origin of the Villa de Bilbao. You have the Ribera market 1 minute away, a supermarket 2 minutes away and all the services you may need. In addition, the Old Town of Bilbao is a very good area to eat and drink. Both menus and our rich pintxos and everything at a good price.",https://a0.muscache.com/pictures/miso/Hosting-949179578721881782/original/64e7596b-8084-4b72-99b3-8a3e0a0ccaf1.jpeg,529436868,https://www.airbnb.com/users/show/529436868,Ainhoa,02/08/2023,,,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.2572741,-2.9249011,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Cleaning products"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Paid parking lot off premises"", ""Dishwasher"", ""Body soap"", ""Crib"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Host greets you"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""Private patio or balcony"", ""Bed linens"", ""Dining table"", ""TV""]",$153.00,2,30,2,2,30,30,2.0,30.0,,t,4,22,46,144,30/09/2024,13,11,0,16/08/2023,25/08/2024,4.85,4.85,4.85,4.92,4.92,5.0,4.77,,t,1,1,0,0,0.95
5390,954061961432037046,https://www.airbnb.com/rooms/954061961432037046,20240900000000.0,29/09/2024,city scrape,La casa del patio,"Small independent apartment in the Trápaga Valley, specifically in the Arboleda.","LA ARBOLEDA<br /><br />The iron mountains that surround this urban core, the Triano Mountains, witness the change that this area has undergone throughout history. A transformation, which we can check in the first person by visiting the Peñas Negras Interpretation Center, where we found several photographs that show us the before and after the mining boom that La Arboleda suffered. Amazing. The mining has changed the landscape completely. The reddish color of the rocks rich in iron and the green of its mountains, are today 2 of the signs of identity of La Arboleda. A natural space full of history that we recommend visiting.<br /><br />Although this is a very small urban core, La Arboleda has a lot of attractions to visit. In addition, its location, 30 minutes from the center of Bilbao, in the middle of the mining area, invites us to visit many other spaces of interest.",https://a0.muscache.com/pictures/miso/Hosting-954061961432037046/original/4da035a5-53f7-453d-8705-5378a0348549.jpeg,530803810,https://www.airbnb.com/users/show/530803810,Ainhoa,09/08/2023,,,within an hour,100%,86%,f,https://a0.muscache.com/im/pictures/user/User-530803810/original/36407faa-c56d-4514-8a50-c827c5cde2d2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-530803810/original/36407faa-c56d-4514-8a50-c827c5cde2d2.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,"La Arboleda, Euskadi, Spain",Valle de TrÃ¡paga-Trapagaran,Vizcaya,43.2849706,-3.0544655,Entire home,Entire home/apt,5,2.0,2 baths,3.0,4.0,"[""Toaster"", ""Cleaning products"", ""Coffee maker"", ""Hair dryer"", ""Lockbox"", ""Washer"", ""Coffee"", ""Iron"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Body soap"", ""Shampoo"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Self check-in"", ""Portable heater"", ""Blender"", ""Microwave"", ""Dishes and silverware"", ""Shower gel"", ""Bed linens"", ""Oven"", ""Hot water"", ""Dining table"", ""TV""]",$101.00,2,365,2,2,365,365,2.0,365.0,,t,20,50,80,203,29/09/2024,3,3,0,06/06/2024,07/08/2024,5.0,5.0,4.67,4.67,5.0,4.33,4.67,,t,1,1,0,0,0.78
5601,1020614590448803833,https://www.airbnb.com/rooms/1020614590448803833,20240900000000.0,29/09/2024,city scrape,Typical flat in Ondarroa,Little town in the coast . Good gastronomy and environment.,,https://a0.muscache.com/pictures/hosting/Hosting-1020614590448803833/original/914426ea-d967-415a-8ed0-95b8f92f855e.jpeg,212431201,https://www.airbnb.com/users/show/212431201,Mikel,29/08/2018,"Ondarroa, Spain",,within a day,100%,,f,https://a0.muscache.com/im/pictures/user/18602e0f-a69a-4440-b8ad-9adeffe82b8e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/18602e0f-a69a-4440-b8ad-9adeffe82b8e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Ondarroa,Vizcaya,43.31958,-2.42512,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,1.0,"[""Fire extinguisher"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV"", ""First aid kit""]","$2,000.00",5,365,5,5,365,365,5.0,365.0,,t,29,59,89,270,29/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
5654,1037397439008776785,https://www.airbnb.com/rooms/1037397439008776785,20240900000000.0,30/09/2024,city scrape,Apto. de lujo centro de Bilbao.,"Thanks to the central location of this accommodation, you and yours will have everything on hand. 10 minutes from the Guggenheim on foot, one minute from the estuary, 5 minutes from the historic center, metro, bus, train and great track.",,https://a0.muscache.com/pictures/hosting/Hosting-1037397439008776785/original/25bdefb3-755c-4f4c-ae9d-2f45542128d9.jpeg,494812261,https://www.airbnb.com/users/show/494812261,Maitane,07/01/2023,"Bilbao, Spain",,within a day,67%,40%,f,https://a0.muscache.com/im/pictures/user/User-494812261/original/0bea8bfa-c4b8-4138-9bf3-c30bc6248caa.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-494812261/original/0bea8bfa-c4b8-4138-9bf3-c30bc6248caa.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.2648,-2.92594,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Paid parking on premises"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Coffee maker: espresso machine"", ""Cleaning products"", ""Dedicated workspace"", ""Induction stove"", ""Central heating"", ""Wine glasses"", ""Hair dryer"", ""Lockbox"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Coffee"", ""Kitchen"", ""Freezer"", ""Baking sheet"", ""Bread maker"", ""Refrigerator"", ""Free street parking"", ""Record player"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shampoo"", ""Hangers"", ""Trash compactor"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Single level home"", ""Drying rack for clothing"", ""Self check-in"", ""Host greets you"", ""Bluetooth sound system"", ""Blender"", ""Microwave"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Clothing storage: closet"", ""Hot water"", ""Breakfast"", ""Exercise equipment: free weights, yoga mat"", ""Dining table"", ""Elevator"", ""Cleaning available during stay"", ""Mini fridge"", ""TV"", ""Cooking basics"", ""Bikes""]",$180.00,1,20,1,1,20,20,1.0,20.0,,t,12,14,25,115,30/09/2024,1,1,0,22/03/2024,22/03/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.16
5694,1046972125697871427,https://www.airbnb.com/rooms/1046972125697871427,20240900000000.0,30/09/2024,city scrape,Museo & Arte by Next Stop Bilbao,"Cozy accommodation in the heart of the city, close to the tram and metro and the main museums of Bilbao, walking less than 10 minutes from both.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1046972125697871427/original/32e3a415-bc57-469a-84c1-a45f1759835f.jpeg,551089231,https://www.airbnb.com/users/show/551089231,Mikel,15/12/2023,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/dff2ef71-4aa6-4ebc-ae6e-a4917c660f17.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dff2ef71-4aa6-4ebc-ae6e-a4917c660f17.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.2677904,-2.9326424,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Paid parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Body soap"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Microwave"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""High chair"", ""Bed linens"", ""Oven"", ""Hot water"", ""Dining table"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Smart lock"", ""TV"", ""Cooking basics""]",$119.00,1,365,2,5,999,999,4.3,999.0,,t,5,25,55,58,30/09/2024,21,21,0,18/01/2024,08/08/2024,4.9,4.9,4.71,4.86,4.9,5.0,4.57,EBI01063,t,1,1,0,0,2.45
5753,1063699771368790310,https://www.airbnb.com/rooms/1063699771368790310,20240900000000.0,30/09/2024,city scrape,Céntrico y reformado. Intermodal. 2 habitaciones,"Nice flat with everything you need in downtown Bilbao.<br /><br />Attractive, bright and practical 2 bedroom apartment, living room, kitchen and bathroom. It features an elevator and soundproof windows to the street.<br /><br />Well located: area with a lot of life, small and large shops, quality local cuisine.<br /><br />Great communication:<br />- In front of a tram stop.<br />- 5 minutes to Indautxu metro stop<br />- 10 minutes to the Intermodal bus station (airport connection and multiple destinations).","The apartment is located in the Indautxu neighborhood next to La Casilla Square.<br /><br />It is a central neighborhood with a lot of life, with a lot and variety of services, cultural, commercial and leisure activity. Although it is close to the main tourist attractions, in turn stands out for its own and authentic personality, away from tourist crowds. <br />It is well connected on foot and by public transport. <br /><br />Walking, you can reach in 10-20 minutes (less time by public transport) to the Alhóndiga (Azkuna Center), the Palace of Congresses Euskalduna, the Guggenheim Museum, the park of Doña Casilda, the promenade of the Bilbao estuary or the Museum of Fine Arts and the Maritime Museum, among other cultural attractions. <br />Also 10-20 min to Gran Vía, Plaza Moyúa and the circular square in Abando,  which links to Casco Antiguo (Seven Streets). Other nearby options are the Zubiarte shopping center and neighborhoods such as San Mamés (Soccer Stadium, some universities at ",https://a0.muscache.com/pictures/775ef38e-4289-4518-91e1-d88c5cc85130.jpg,286125698,https://www.airbnb.com/users/show/286125698,Ainhoa,15/08/2019,"Bilbao, Spain",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/83ed123e-144a-4035-a1cf-d2ce3425486b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83ed123e-144a-4035-a1cf-d2ce3425486b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.25780410815975,-2.944602696,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""Toaster"", ""Cleaning products"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Double oven"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Books and reading material"", ""Crib"", ""Fire extinguisher"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Electric stove"", ""Drying rack for clothing"", ""Host greets you"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Room-darkening shades"", ""Bed linens"", ""Clothing storage: closet"", ""Hot water"", ""Dining table"", ""Elevator"", ""TV"", ""Cooking basics""]",$128.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,28,58,88,268,30/09/2024,16,16,2,18/02/2024,09/09/2024,4.88,4.81,4.81,5.0,5.0,4.81,4.88,EBI - 02624,t,1,1,0,0,2.12
5908,1098309529332272854,https://www.airbnb.com/rooms/1098309529332272854,20240900000000.0,30/09/2024,city scrape,Piso Deluxe con Balcón Cerca del Casco Viejo,Coqueto dos bedroom apartment located in Bilbao la Vieja (3 minutes walk from Casco Viejo).<br />Full apartment in which nothing is missing for you to spend wonderful days in Bilbao.,"It is very close to the  Casco Viejo de Bilbao (very central) in a neighborhood called Bilbao La Vieja, popularly known as Bilbi or as small Botxo (it is a multicultural neighborhood). It has some restaurants and some special bars for drinks or beers. But if you want much more to choose from, you can get close to the old town that is a 3-minute walk away and there you have wonderful bars and restaurants to eat pintxos, menus of the day or the typical Bilbao cazuelitas. Also two minutes away is the famous Mercado de la Ribera (one of the largest closed markets in Europe. You have stalls to buy the best meat and fish or the best fruits and vegetables. But it also has  a wonderful ""gastro-lunch"" area overlooking the river. An unsafe one that you can't miss.",https://a0.muscache.com/pictures/miso/Hosting-1098309529332272854/original/a373a0f1-c77a-453d-8c46-da56fedc5382.jpeg,563691558,https://www.airbnb.com/users/show/563691558,Ainhoa,24/02/2024,,,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.25467,-2.92681,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,"[""Toaster"", ""Cleaning products"", ""Wine glasses"", ""Hair dryer"", ""Lockbox"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Paid parking lot off premises"", ""Dishwasher"", ""Body soap"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""Private patio or balcony"", ""Shower gel"", ""Bed linens"", ""Coffee maker: drip coffee maker, Nespresso"", ""Hot water"", ""Dining table"", ""TV""]",$125.00,1,20,1,2,20,20,1.1,20.0,,t,12,42,70,104,30/09/2024,14,14,1,09/04/2024,07/09/2024,4.79,4.79,5.0,5.0,4.79,4.64,4.21,,t,1,1,0,0,2.4
5953,1103451725840871214,https://www.airbnb.com/rooms/1103451725840871214,20240900000000.0,29/09/2024,city scrape,Habitación en piso confortable,"Quiet and elegant accommodation, well connected, close to metro. Bathroom with shower in exclusive use for the guest.",,https://a0.muscache.com/pictures/hosting/Hosting-1103451725840871214/original/3c9be749-6ac1-4271-9a6e-3d56f271c0ec.jpeg,560382254,https://www.airbnb.com/users/show/560382254,Mikel,04/02/2024,"Portugalete, Spain",,a few days or more,25%,25%,f,https://a0.muscache.com/im/pictures/user/968e8528-efc2-4a21-9d37-f706eae6c474.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/968e8528-efc2-4a21-9d37-f706eae6c474.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,f,,Portugalete,Vizcaya,43.3218,-3.02468,Private room in casa particular,Private room,1,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Dedicated workspace""]",$39.00,2,7,2,2,7,7,2.0,7.0,,t,28,58,88,89,29/09/2024,0,0,0,,,,,,,,,,,f,1,0,1,0,
5960,1105832983842856094,https://www.airbnb.com/rooms/1105832983842856094,20240900000000.0,30/09/2024,city scrape,Matxitxako begira,Get away from routine at this unique and relaxing stay.,,https://a0.muscache.com/pictures/miso/Hosting-1105832983842856094/original/60da83db-c1c3-4849-976c-06d94c3e0eb5.jpeg,565540724,https://www.airbnb.com/users/show/565540724,Ainhoa,05/03/2024,,,within a few hours,100%,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,Bermeo,Vizcaya,43.42305,-2.72422,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Bidet"", ""Free street parking"", ""Microwave"", ""Hot water"", ""Bathtub"", ""Coffee maker"", ""Smoke alarm"", ""Fire extinguisher"", ""Waterfront"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Wifi"", ""Essentials"", ""Kitchen"", ""TV"", ""First aid kit"", ""Refrigerator""]","$9,215.00",2,365,2,2,365,365,2.0,365.0,,t,29,59,89,269,30/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
5971,1107199943470198864,https://www.airbnb.com/rooms/1107199943470198864,20240900000000.0,30/09/2024,city scrape,Piso Boutique en el Casco Viejo,"Exceptional building , eclectic style built in 1900.<br />Ranked as one of the architectural gems of Bilbao's Old Town.<br /><br />Totally renovated keeping its large pillars, viewpoints, windows with original shutters and beautiful stained glass windows. Decorated with a current design that brings maximum comfort.<br />Ceilings 4 meters high, huge windows  and 126 meters of a house  that will make you participate in the history of Bilbao and an unforgettable stay","It belongs to the old town of Bilbao and is on the first line of the Ria  and from this street you can access different points of the Old Town, such as the famous 7 streets , the cathedral of Santiago , Plaza Nueva....<br /><br />THE APARTMENT IS LOCATED IN FRONT OF THE ARENAL OF BILBAO, WHICH IS ONE OF THE IMPORTANT AREAS OF BILBAO , SINCE IT WAS  ""THE OLD ARENAL OF BILBAO""",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwNzE5OTk0MzQ3MDE5ODg2NA%3D%3D/original/48504b44-2628-4889-a852-e4577364b0a3.jpeg,565871637,https://www.airbnb.com/users/show/565871637,Ainhoa,07/03/2024,,,within an hour,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.2607429,-2.9227054,Entire rental unit,Entire home/apt,7,2.0,2 baths,3.0,4.0,"[""Toaster"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Paid parking garage off premises"", ""Dishwasher"", ""Body soap"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Host greets you"", ""Blender"", ""Microwave"", ""Children's playroom"", ""Dishes and silverware"", ""Heating"", ""Private patio or balcony"", ""Shower gel"", ""Bed linens"", ""Oven"", ""Coffee maker: drip coffee maker, Nespresso"", ""Hot water"", ""Dining table"", ""Elevator"", ""TV""]",$176.00,2,25,2,2,25,25,2.0,25.0,,t,16,39,66,159,30/09/2024,3,3,1,26/05/2024,15/09/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.7
5978,1107893847333111702,https://www.airbnb.com/rooms/1107893847333111702,20240900000000.0,29/09/2024,city scrape,Casa en Zarautz,"Your family will have everything a stone's throw away in this accommodation located in the center and 6min. from the beach. Open and bright space with large sunny balcony, ideal for families,up to 4 people.<br />It consists of kitchenette, fully equipped, living room, 2 bathrooms, 2 spacious bedrooms with a double bed.<br />We offer together with the accommodation, closed paid garage on the same block. 15 euros/day.<br />In the heart of downtown but in a quiet area, away from the hustle and bustle",,https://a0.muscache.com/pictures/miso/Hosting-1107893847333111702/original/0ba0e0ef-9778-4823-ba01-ef7dd3276bd7.jpeg,221394352,https://www.airbnb.com/users/show/221394352,Mikel,18/10/2018,"Zarautz, Spain",,within an hour,100%,95%,f,https://a0.muscache.com/im/pictures/user/f06eec5c-bdcf-4993-8d34-651634c62a29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f06eec5c-bdcf-4993-8d34-651634c62a29.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Zarautz,GuipÃºzcoa,43.28412369999999,-2.1767006,Casa particular,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Paid parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""First aid kit"", ""Hangers"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Heating"", ""Clothing storage"", ""Room-darkening shades"", ""Bed linens"", ""TV"", ""Cooking basics""]",$141.00,3,365,3,3,365,365,3.0,365.0,,t,27,57,87,174,29/09/2024,15,15,2,01/04/2024,17/09/2024,4.93,4.87,4.87,4.93,4.93,4.8,4.8,ESS03438,f,1,1,0,0,2.47
