,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6176,1139845508555192351,https://www.airbnb.com/rooms/1139845508555192351,20240900000000.0,30/09/2024,city scrape,The Surf Apartment,"Total Ocean Views in the heritage and pintxo district of San Sebastian, two balconies with 180 ocean view, multiple Guide Michelin Star restaurants, waves and fun around the corner.<br /><br />In the middle of the old town with full sea view, two balconies and Michelin stars around the corner.",,https://a0.muscache.com/pictures/miso/Hosting-1139845508555192351/original/4e0e3915-6a4e-42dc-a4b3-3acd82ab9f31.jpeg,25212237,https://www.airbnb.com/users/show/25212237,Erik,26/12/2014,"Barcelona, Spain",,within a day,80%,50%,f,https://a0.muscache.com/im/users/25212237/profile_pic/1419595700/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25212237/profile_pic/1419595700/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.3255845,-1.9843955,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,0.0,"[""Kitchen"", ""Washer"", ""Wifi"", ""TV""]",$203.00,2,31,2,2,31,31,2.0,31.0,,t,26,56,86,86,30/09/2024,1,1,0,07/07/2024,07/07/2024,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,f,1,1,0,0,0.35
6189,1141233456752506201,https://www.airbnb.com/rooms/1141233456752506201,20240900000000.0,30/09/2024,city scrape,Blue Horizon Luxe,"Discover the exclusivity and elegance of this luxury apartment. Nestled in an exceptional enclave, this home offers panoramic views of La Concha Bay. Located in a coveted area, and easy access to leisure areas, world-class gastronomy and exclusive shops ensures an unparalleled residential experience. It is the ideal place for those who are looking for a serene and exclusive retreat, where the urban lifestyle fuses sublimely with the tranquility of the ocean.",,https://a0.muscache.com/pictures/miso/Hosting-1141233456752506201/original/7f804556-9525-4ec8-b548-e77ab222e8f6.jpeg,464393815,https://www.airbnb.com/users/show/464393815,AtlanticRealty,15/06/2022,,,within a day,90%,53%,f,https://a0.muscache.com/im/pictures/user/3ec16662-2b3d-4507-b533-e1120057db7e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ec16662-2b3d-4507-b533-e1120057db7e.jpg?aki_policy=profile_x_medium,,12,15,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.317328,-1.9854954,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Beach view"", ""City skyline view"", ""Ocean view"", ""Park view"", ""Bay view"", ""Coffee maker"", ""Harbor view"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV"", ""First aid kit"", ""Refrigerator""]",$322.00,31,365,31,31,365,365,31.0,365.0,,t,29,59,89,269,30/09/2024,0,0,0,,,,,,,,,,,f,11,11,0,0,
6215,1146827715692254730,https://www.airbnb.com/rooms/1146827715692254730,20240900000000.0,30/09/2024,city scrape,Habitación Parte Vieja,Enjoy the simplicity of this quiet and central place.,,https://a0.muscache.com/pictures/hosting/Hosting-1146827715692254730/original/a90b31ca-75d3-4c36-ac63-594909e303b8.jpeg,567030155,https://www.airbnb.com/users/show/567030155,Mateus,14/03/2024,,,within a day,88%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,3,['phone'],f,f,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.325046858755975,-1.985866855,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Lock on bedroom door"", ""Dedicated workspace"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV""]",$74.00,2,30,2,2,30,30,2.0,30.0,,t,30,60,90,90,30/09/2024,6,6,1,16/05/2024,02/09/2024,5.0,5.0,5.0,4.83,5.0,5.0,5.0,,f,2,0,2,0,1.3
6216,1146881021846806913,https://www.airbnb.com/rooms/1146881021846806913,20240900000000.0,29/09/2024,city scrape,Zuma,This home breathes peace of mind: Relax with the whole family!,,https://a0.muscache.com/pictures/hosting/Hosting-1146881021846806913/original/cf63f076-8fd0-4622-8dd1-62567735548a.jpeg,575162458,https://www.airbnb.com/users/show/575162458,Mikel,01/05/2024,,,within a day,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Zumaia,GuipÃºzcoa,43.29968,-2.25607,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,4.0,"[""Dedicated workspace"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV""]",$215.00,4,365,4,4,365,365,4.0,365.0,,t,1,31,61,62,29/09/2024,0,0,0,,,,,,,,,,,t,1,1,0,0,
6230,1147741765432568565,https://www.airbnb.com/rooms/1147741765432568565,20240900000000.0,29/09/2024,city scrape,Apartamento acogedor y luminoso,Ideal place to disconnect and relax in a charming coastal village,,https://a0.muscache.com/pictures/hosting/Hosting-1147741765432568565/original/7525e40a-b15d-476b-8fca-eb53ae7a5700.jpeg,440262864,https://www.airbnb.com/users/show/440262864,Maria,13/01/2022,"Bakio, Spain",,within a day,89%,56%,f,https://a0.muscache.com/im/pictures/user/User-440262864/original/7b91167a-3414-431a-86f0-6ec44dfdf0c9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-440262864/original/7b91167a-3414-431a-86f0-6ec44dfdf0c9.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Bakio,Vizcaya,43.42479,-2.80961,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,1.0,"[""Toaster"", ""Free parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Central heating"", ""Single oven"", ""Wine glasses"", ""Hair dryer"", ""Skate ramp"", ""Iron"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Body soap"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Private outdoor pool - available seasonally, open specific hours"", ""Wifi"", ""Drying rack for clothing"", ""Host greets you"", ""Blender"", ""Microwave"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Coffee maker: espresso machine, Nespresso"", ""Outdoor playground"", ""Room-darkening shades"", ""Bed linens"", ""Board games"", ""Hot water"", ""Elevator"", ""Clothing storage: closet and dresser"", ""Free washer"", ""TV"", ""Cooking basics""]",$115.00,2,29,2,2,29,29,2.0,29.0,,t,19,46,69,240,29/09/2024,5,5,1,26/05/2024,11/09/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,1.18
6237,1148503156643074400,https://www.airbnb.com/rooms/1148503156643074400,20240900000000.0,30/09/2024,city scrape,Bienvenidos,Enjoy the simplicity of this quiet and central place.,,https://a0.muscache.com/pictures/hosting/Hosting-1148503156643074400/original/05ce83a0-049d-4c99-a0cc-6259e5645b21.jpeg,575584036,https://www.airbnb.com/users/show/575584036,Maria,03/05/2024,,,within a day,80%,81%,f,https://a0.muscache.com/im/pictures/user/User-575584036/original/86001103-0096-4e82-af18-be1e8df08ed5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-575584036/original/86001103-0096-4e82-af18-be1e8df08ed5.jpeg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Pasaia,GuipÃºzcoa,43.32432,-1.93499,Private room in home,Private room,1,0.5,Half-bath,1.0,1.0,"[""Kitchen"", ""Washer"", ""Wifi""]",$25.00,1,365,1,1,365,365,1.0,365.0,,t,25,54,84,264,30/09/2024,2,2,0,07/05/2024,17/05/2024,3.5,4.0,3.5,2.5,4.0,4.0,4.0,,f,1,0,1,0,0.41
6256,1151166894462765175,https://www.airbnb.com/rooms/1151166894462765175,20240900000000.0,29/09/2024,city scrape,Cómodo piso cerca de la playa,"One apartment in the port of Plentzia, 3 minutes from the beach, with many activities available: surfing, kayaking, stand-up paddle, paddle paddle, tennis, hiking, trail running, scuba diving, snorkeling.<br /><br />The apartment has 2 bedrooms, each with a double bed. The living also has a 2-seater sofa bed. A large living room with a dining table, a sofa, a television and a balcony.<br />A fully-equipped kitchen with washer, dishwasher, oven and appliances. <br />A bathroom with shower, washbasin and toilet.",,https://a0.muscache.com/pictures/miso/Hosting-1151166894462765175/original/fc393c6d-ede4-44f4-8711-3a03b5764f51.jpeg,165425239,https://www.airbnb.com/users/show/165425239,Edgar,02/01/2018,"Bordeaux, France",,within a day,67%,44%,f,https://a0.muscache.com/im/pictures/user/User-165425239/original/f0002aa3-5f46-4bad-a968-de9a15b5b2bd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-165425239/original/f0002aa3-5f46-4bad-a968-de9a15b5b2bd.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Plentzia,Vizcaya,43.40593,-2.94573,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Hot water"", ""Dedicated workspace"", ""Wine glasses"", ""Smoke alarm"", ""Washer"", ""Coffee"", ""Wifi"", ""Kitchen"", ""Freezer"", ""TV"", ""Oven"", ""Refrigerator""]",$110.00,3,20,3,3,20,20,3.0,20.0,,t,0,0,0,26,29/09/2024,3,3,0,13/08/2024,22/08/2024,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,1,1,0,0,1.88
6281,1154128178249231936,https://www.airbnb.com/rooms/1154128178249231936,20240900000000.0,29/09/2024,city scrape,"Precioso piso en la costa vasca, playa a un paso","Enjoy an unforgettable stay in Deba, a small village on the Basque coast where you can enjoy both the beach (less than a 5-minute walk) and the mountain. <br /><br />San Sebastián and Bilbao are just over half an hour away by car. Bus and train station next door. <br /><br />Beautiful views of the alameda to eat on the terrace.0<br /><br />Optional garage.<br /><br />Ask no commitment!",,https://a0.muscache.com/pictures/miso/Hosting-1154128178249231936/original/eb1b8bb9-8929-4824-8ac0-5b7b6014e91c.jpeg,84509963,https://www.airbnb.com/users/show/84509963,Teresa,18/07/2016,"San Sebastián, Spain",,within a day,50%,20%,f,https://a0.muscache.com/im/pictures/user/6eedd168-a047-425d-a16c-352fcac51dd1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6eedd168-a047-425d-a16c-352fcac51dd1.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Deba,GuipÃºzcoa,43.2966629,-2.3509296,Entire rental unit,Entire home/apt,7,2.0,2 baths,3.0,5.0,"[""Paid parking on premises"", ""Bidet"", ""Bathtub"", ""Central heating"", ""Coffee maker"", ""Elevator"", ""Washer"", ""Kitchen"", ""TV""]",$120.00,3,31,3,3,31,31,3.0,31.0,,t,29,59,89,364,29/09/2024,2,2,0,10/07/2024,01/08/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,2,0,0,0.73
6283,1154167798468511369,https://www.airbnb.com/rooms/1154167798468511369,20240900000000.0,29/09/2024,city scrape,Al lado del mar,Your family will have everything a stone's throw away in this accommodation located in the village of Mutriku on the Basque coast. Less than a five minute walk to the beach and less than an hour to Bilbao and San Sebastian.<br /><br />You can enjoy nature and Basque geography and spend some unforgettable days.,,https://a0.muscache.com/pictures/miso/Hosting-1154167798468511369/original/96c267dc-8e69-4dc1-8e02-a9757b4985dc.jpeg,84509963,https://www.airbnb.com/users/show/84509963,Teresa,18/07/2016,"San Sebastián, Spain",,within a day,50%,20%,f,https://a0.muscache.com/im/pictures/user/6eedd168-a047-425d-a16c-352fcac51dd1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6eedd168-a047-425d-a16c-352fcac51dd1.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Mutriku,GuipÃºzcoa,43.30613,-2.38417,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,0.0,"[""Paid parking on premises"", ""Dedicated workspace"", ""Washer"", ""Kitchen"", ""TV""]",$115.00,5,365,5,5,365,365,5.0,365.0,,t,29,59,89,270,29/09/2024,1,1,0,10/08/2024,10/08/2024,4.0,5.0,3.0,5.0,5.0,5.0,4.0,,f,2,2,0,0,0.59
6291,1155125715185289366,https://www.airbnb.com/rooms/1155125715185289366,20240900000000.0,30/09/2024,city scrape,habitación para universitarios,,,https://a0.muscache.com/pictures/miso/Hosting-1115823977796484970/original/588c9b82-e7b2-4ce7-86bf-ca239ec6f272.jpeg,564445040,https://www.airbnb.com/users/show/564445040,Alberto,28/02/2024,"Bilbao, Spain","serio, abierto a conocer gente del mundo , me encanta viajar.",within a day,75%,50%,f,https://a0.muscache.com/im/pictures/user/User-564445040/original/178a60eb-b312-4cdb-a588-13345eb9b761.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-564445040/original/178a60eb-b312-4cdb-a588-13345eb9b761.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.26967,-2.94642,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Dedicated workspace""]",$60.00,5,365,5,5,365,365,5.0,365.0,,t,25,50,76,251,30/09/2024,0,0,0,,,,,,,,,,,f,2,0,2,0,
6324,1159215446838479035,https://www.airbnb.com/rooms/1159215446838479035,20240900000000.0,30/09/2024,city scrape,Cozy Room in Modern Flat - Historic Uribarri,"Immerse yourself in modern comfort and timeless charm at our newly renovated apartment in Bilbao. Located in a historic building with rustic wooden beams, this cozy retreat offers:<br /><br />Modern Amenities: Smart Android TV, 1Gb high-speed internet<br />Prime Location: 10 minutes from the Old Town, close to Metro Line 3<br />Fully Furnished: Equipped kitchen and comfortable living spaces<br />Well-Equipped Bedrooms: Comfortable beds, spacious desks, and ample storage<br />Bright: Large windows with lots of natural light",,https://a0.muscache.com/pictures/miso/Hosting-1159215446838479035/original/a71ab6e2-5bf0-4ef4-9bb7-e756d11dbe20.png,140375157,https://www.airbnb.com/users/show/140375157,Stephane,14/07/2017,"Lyon, France","Young engineer, investor and travel enthusiast.",within a day,100%,67%,f,https://a0.muscache.com/im/pictures/user/User-140375157/original/21e1cc6e-4415-4aef-a89f-cb7763ec21f1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-140375157/original/21e1cc6e-4415-4aef-a89f-cb7763ec21f1.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.26752,-2.92044,Private room in rental unit,Private room,2,1.0,1 private bath,2.0,2.0,"[""Toaster"", ""Cleaning products"", ""Dedicated workspace"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Freezer"", ""Baking sheet"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Portable fans"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Shower gel"", ""Bed linens"", ""Oven"", ""Hot water"", ""Smoke alarm"", ""TV"", ""Cooking basics""]",$50.00,6,365,6,6,365,365,6.0,365.0,,t,0,0,0,61,30/09/2024,0,0,0,,,,,,,,,,,f,1,0,1,0,
6346,1161451415587978461,https://www.airbnb.com/rooms/1161451415587978461,20240900000000.0,30/09/2024,previous scrape,Center Deluxe III,"Exquisite, ultra-modern, and luxurious  apartment for temporary rentals in downtown San Sebastian. It is located in a very chic and category area a few meters from the beach of La Concha, a favorite of both Donostiarras and visitors.  A real gem, made with the utmost style and detail.<br />Each floor is intended for a single dwelling – which ensures the utmost discretion for each guest.",,https://a0.muscache.com/pictures/miso/Hosting-1161451415587978461/original/e24ac8e0-810d-4f78-a890-6ae418a69b2b.jpeg,464393815,https://www.airbnb.com/users/show/464393815,AtlanticRealty,15/06/2022,,,within a day,90%,53%,f,https://a0.muscache.com/im/pictures/user/3ec16662-2b3d-4507-b533-e1120057db7e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ec16662-2b3d-4507-b533-e1120057db7e.jpg?aki_policy=profile_x_medium,,12,15,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.31532,-1.9853,Entire rental unit,Entire home/apt,8,,3 baths,4.0,,"[""Air conditioning"", ""Dedicated workspace"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV"", ""First aid kit""]",,31,365,31,31,365,365,31.0,365.0,,t,0,0,0,0,30/09/2024,0,0,0,,,,,,,,,,,f,11,11,0,0,
6361,1162988410455831684,https://www.airbnb.com/rooms/1162988410455831684,20240900000000.0,29/09/2024,city scrape,Amplio caserío: Ventanas azules,"Spacious farmhouse in an exceptional environment, by the river, surrounded by mount  and 4 minutes from Markina. Enjoy the comfort and spaciousness of this home and visit the best of the Basque coastline from here.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2Mjk4ODQxMDQ1NTgzMTY4NA%3D%3D/original/1ae032d1-af46-4291-ac20-cfaa2bf9c5fe.jpeg,524834610,https://www.airbnb.com/users/show/524834610,Maria,10/07/2023,,,within a day,100%,70%,f,https://a0.muscache.com/im/pictures/user/User-524834610/original/bd883cea-0ed0-4703-b9a3-9f07b6b3cd56.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-524834610/original/bd883cea-0ed0-4703-b9a3-9f07b6b3cd56.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Markina-Xemein,Vizcaya,43.29129,-2.48753,Entire home,Entire home/apt,8,3.0,3 baths,4.0,6.0,"[""Bidet"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Coffee maker: espresso machine"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Private backyard"", ""Outdoor furniture"", ""Hair dryer"", ""Blanca refrigerator"", ""Washer"", ""BBQ grill"", ""Iron"", ""Clamp on table seat high chair - always at the listing"", ""Private entrance"", ""Kitchen"", ""Freezer"", ""Lockbox"", ""Pets allowed"", ""First aid kit"", ""Hammock"", ""Kayak"", ""Books and reading material"", ""Free street parking"", ""Indoor fireplace"", ""Fire extinguisher"", ""Hangers"", ""Laundromat nearby"", ""Climbing wall"", ""Drying rack for clothing"", ""Self check-in"", ""Clothing storage: closet and wardrobe"", ""Microwave"", ""Beach essentials"", ""Long term stays allowed"", ""Sun loungers"", ""Dishes and silverware"", ""Other electric stove"", ""Hot water kettle"", ""Private patio or balcony"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Babysitter recommendations"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Hot water"", ""Baby safety gates"", ""Dining table"", ""TV"", ""Cooking basics""]",$249.00,4,365,4,4,365,365,4.0,365.0,,t,28,58,88,179,29/09/2024,1,1,0,31/07/2024,31/07/2024,4.0,5.0,5.0,5.0,5.0,4.0,4.0,EBI02295,f,1,1,0,0,0.49
6390,1169231859623288681,https://www.airbnb.com/rooms/1169231859623288681,20240900000000.0,30/09/2024,city scrape,Casa acogedora,"""Cozy little house, completely renovated, with a lovely terrace and located just a street from the beach in a super quiet area. This apartment is the perfect place to enjoy peace and serenity. Come live the tranquility and comfort in this cozy home near the sea!”",,https://a0.muscache.com/pictures/hosting/Hosting-1169231859623288681/original/1c21d341-b399-4df6-bbff-182903de49ce.jpeg,36764856,https://www.airbnb.com/users/show/36764856,Daniel,26/06/2015,"Madrid, Spain",,within a day,50%,0%,f,https://a0.muscache.com/im/pictures/user/e5797e49-cca9-4e5d-a6b9-115360bcf6d9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e5797e49-cca9-4e5d-a6b9-115360bcf6d9.jpg?aki_policy=profile_x_medium,,1,5,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.3255,-1.97344,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV""]",$140.00,1,365,1,1,365,365,1.0,365.0,,t,29,58,88,268,30/09/2024,0,0,0,,,,,,,,,,,f,1,0,1,0,
6402,1171610839592294953,https://www.airbnb.com/rooms/1171610839592294953,20240900000000.0,30/09/2024,previous scrape,Habitación con cama individual,A simple but spacious room with a single bed.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MTYxMDgzOTU5MjI5NDk1Mw%3D%3D/original/4b674c5e-2a44-40d2-83f5-2774c9bc210c.jpeg,56223475,https://www.airbnb.com/users/show/56223475,Álvaro,26/01/2016,"Getxo, Spain","tras vivir en Barcelona y Chile, estaré temporalmente en mi ciudad natal y será un privilegio poder recibir viajeros de la comunidad Airbnb.
* pido amablemente a todos mis huéspedes que estén identificados en la plataforma",within a day,80%,61%,t,https://a0.muscache.com/im/pictures/user/User-56223475/original/f7d7187f-5bcf-4d7a-ad97-456aa7e03c97.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-56223475/original/f7d7187f-5bcf-4d7a-ad97-456aa7e03c97.jpeg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'work_email']",t,t,,Getxo,Vizcaya,43.3237,-3.01447,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Bidet"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Cleaning products"", ""Dedicated workspace"", ""Hair dryer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Free street parking"", ""Books and reading material"", ""Dishwasher"", ""Rice maker"", ""Body soap"", ""Outlet covers"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Shampoo"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Host greets you"", ""Microwave"", ""Long term stays allowed"", ""Paid parking off premises"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Stove"", ""Shower gel"", ""Clothing storage"", ""Room-darkening shades"", ""Bed linens"", ""Patio or balcony"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""Lock on bedroom door"", ""Dining table"", ""Elevator"", ""Coffee maker: Nespresso"", ""TV"", ""Cooking basics""]",,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,30/09/2024,0,0,0,,,,,,,,,,,f,4,0,4,0,
6403,1171624343146190277,https://www.airbnb.com/rooms/1171624343146190277,20240900000000.0,29/09/2024,city scrape,Ático en centro de Vitoria.,Beautiful LOFT penthouse in the heart of Vitoria. Located in a quiet area in front of the old town. Tapeo and bar area 50mts from the house. Plaza de la Virgen Blanca 100 meters away and with public parkings around. 4. Floor without elevator.,,https://a0.muscache.com/pictures/hosting/Hosting-1171624343146190277/original/0e4084c3-fbf1-49fe-80ab-1873dbcf55d7.jpeg,9714408,https://www.airbnb.com/users/show/9714408,Iñigo,30/10/2013,"Vitoria-Gasteiz, Spain",,within a day,88%,63%,f,https://a0.muscache.com/im/pictures/user/User-9714408/original/5f327cff-6852-42fc-acf3-f0371d8034cf.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9714408/original/5f327cff-6852-42fc-acf3-f0371d8034cf.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Vitoria-Gasteiz,Ãlava,42.84611,-2.67062,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Indoor fireplace"", ""Dedicated workspace"", ""Fire extinguisher"", ""Washer"", ""Kitchen"", ""TV""]",$105.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,176,29/09/2024,4,4,0,22/06/2024,27/08/2024,4.75,4.75,5.0,5.0,5.0,5.0,4.75,,f,1,1,0,0,1.2
6409,1171823786128487964,https://www.airbnb.com/rooms/1171823786128487964,20240900000000.0,29/09/2024,city scrape,"Lujo, urbano Céntrico","Discover luxury and comfort in our newly renovated modern apartment, perfect for short term stays. Located in the heart of Central Street, this elegant accommodation has all the amenities you need for an unforgettable stay. With exquisite decor and high-end equipment, you will feel right at home from the moment you arrive. ¡Don't wait any longer and book now your getaway in our exclusive luxury apartment!”",,https://a0.muscache.com/pictures/miso/Hosting-1171823786128487964/original/c1d60b81-0368-411a-bdf6-7d63cf9aa9a7.jpeg,581540486,https://www.airbnb.com/users/show/581540486,Filip Antonio,04/06/2024,,,within a day,50%,54%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Elgoibar,GuipÃºzcoa,43.2157792,-2.4130676,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Toaster"", ""Paid parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Double oven"", ""Kitchen"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Books and reading material"", ""Pack \u2019n play/Travel crib - available upon request"", ""Indoor fireplace"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Dishes and silverware"", ""Other electric stove"", ""Heating"", ""Hot water kettle"", ""Conditioner"", ""Shower gel"", ""Clothing storage"", ""Room-darkening shades"", ""Bed linens"", ""55 inch HDTV with Netflix"", ""Patio or balcony"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Cooking basics""]",$98.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,89,29/09/2024,6,6,0,08/07/2024,18/08/2024,4.83,4.5,5.0,4.33,4.67,4.67,4.33,,f,1,1,0,0,2.14
